CHANNEL;AUTHOR;CONTENT;DATE;TIME
🤖bots-discord;Unknown8#8888;trois fois;2020/6/22;21:17:30
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;oui quelle touche*;2020/6/22;21:17:37
🤖bots-discord;Unknown8#8888;puis trois fois a la fin;2020/6/22;21:17:39
🤖bots-discord;..!#5249;Alt gr + 5;2020/6/22;21:17:42
🤖bots-discord;..!#5249;Je crois;2020/6/22;21:17:44
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;[;2020/6/22;21:17:47
🤖bots-discord;..!#5249;Je suis pas sur ordi;2020/6/22;21:17:48
🤖bots-discord;Unknown8#8888;Alt grt 7;2020/6/22;21:17:50
🐧linux;Kypdo#3661;cv;2020/6/22;21:17:57
🤖bots-discord;Unknown8#8888;et tu mets le nom du langage;2020/6/22;21:18:18
🤖bots-discord;..!#5249;"Vous dites Alt ""G"" ""R"" out Alt grrrrr";2020/6/22;21:18:21
📃règlement;coin des dev#9367;<@667854055913029641>;2020/6/22;21:18:21
🤖bots-discord;Unknown8#8888;a coté des trois `;2020/6/22;21:18:26
🤖bots-discord;Unknown8#8888;A L T G R;2020/6/22;21:18:41
🤖bots-discord;Unknown8#8888;🤦;2020/6/22;21:18:50
🤖bots-discord;..!#5249;Et sinon require ExIsTe pas, tu as bien fait pour les events;2020/6/22;21:19:8
🤖bots-discord;! 𝙎𝙃𝙄𝘽𝙊𝙏#2777;voila;2020/6/22;21:19:12
🌐》général《;Kartodix#2540;Bienvenue <@!667854055913029641> lis bien le règlement et n'hésite pas à nous poser des questions si tu en as 😉;2020/6/22;21:20:29
🌐》général《;NewToks#8330;Merci^^, oui c’est fait, d’accord pas de problème merci 😊;2020/6/22;21:23:7
💻rust;Wafelack#5334;OUiiiii;2020/6/22;21:24:35
🌐》général《;Mactul#0724;"NNNOOOOOOONN...
ttttuuuueeezzz moi 😭😭😭

j'ai mis un `!important` dans mon css 😭😭";2020/6/22;21:28:12
🌠bienvenue;coin des dev#9367;oh non... NewToks#8330 est parti...;2020/6/22;21:28:37
🌐》général《;Kartodix#2540;x);2020/6/22;21:28:40
💻rust;King Dot Com#6016;beurk beurk beurk, de la flemme;2020/6/22;22:5:7
🌐》général《;Kypdo#3661;c'est si grave que ca ?;2020/6/22;22:5:39
🌐》général《;Kartodix#2540;pour mactul oui;2020/6/22;22:6:30
🌐》général《;Kypdo#3661;ah;2020/6/22;22:6:47
🌐》général《;Kypdo#3661;si vous le dites;2020/6/22;22:6:49
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Bonsoir;2020/6/22;22:14:22
🌐》général《;Kartodix#2540;Salut;2020/6/22;22:15:2
🌐》général《;Kartodix#2540;<@!690831638623420438> du coup tu as continué l'arduino ?;2020/6/22;22:15:16
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Évidemment ^^;2020/6/22;22:15:22
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;En parallèle je développe un gros site pour un client + mon gros site;2020/6/22;22:15:33
🌐》général《;Kartodix#2540;d'accord super;2020/6/22;22:19:4
🌐》général《;Kartodix#2540;tu as fais quoi comme gros projet Arduino ?;2020/6/22;22:19:14
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Hmm;2020/6/22;22:19:58
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Griller une ampoule 250V je dirais;2020/6/22;22:20:12
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Mdr;2020/6/22;22:20:14
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Ah et exploser un fusible aussi;2020/6/22;22:20:32
🌐》général《;Kartodix#2540;ah ouais sympa x);2020/6/22;22:20:40
🌐》général《;Kartodix#2540;ah bah au moins tu t'embêtes pas;2020/6/22;22:20:53
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Sinon en petit projet sympas, ouvrir mes volets si luminosité = X et inversement;2020/6/22;22:21:10
🌐》général《;Kartodix#2540;c'est bien ça;2020/6/22;22:21:19
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Ce matin, 5h du mat volets ouverts ptdr;2020/6/22;22:21:28
🌐》général《;Kartodix#2540;ouch;2020/6/22;22:21:50
🌐》général《;Kartodix#2540;il va falloir changer un peu le code x;2020/6/22;22:22:0
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;XD suffit de faire une nouvelle condition;2020/6/22;22:23:0
🌐》général《;Ness#9999;GGGGGGGGGGGGGGGGGG <@!218035720139309056> et <@!311891747380658179>;2020/6/22;22:23:11
🌐》général《;Ness#9999;_oui je risque de me faire mute_;2020/6/22;22:23:14
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Why ?;2020/6/22;22:23:16
🌐》général《;Ness#9999;flood;2020/6/22;22:23:26
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;<:palming:710910927171616789>;2020/6/22;22:23:37
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;<:grrr:717119758268628994>;2020/6/22;22:23:38
🌐》général《;Kartodix#2540;Haha merci <@!382135850378461186> 😉;2020/6/22;22:24:1
🌐》général《;King Dot Com#6016;^^;2020/6/22;22:24:41
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Modérateur >] responsable >] administrateur >] fondateur >] Dieu >] Adam >];2020/6/22;22:25:54
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Mdr;2020/6/22;22:25:56
🌠bienvenue;coin des dev#9367;oh non... etienne42g#7322 est parti...;2020/6/22;22:37:57
💻rust;Nextrie#5769;si t'as la flemme de l'installer ça sert à rien d'aller plus loin il en faut de la motivation pour ce langage :p;2020/6/22;22:43:7
🤖spam-bot;coin des dev#9367;<@&691658014565859388> je viens de redémarrer, je suis déstabilisé, pouvez vous faire `!d bump` ?;2020/6/22;23:6:4
🤖spam-bot;Mactul#0724;!d bump;2020/6/22;23:7:33
🤖spam-bot;ia_bot#5206;oui;2020/6/22;23:7:33
📃règlement;coin des dev#9367;<@427885152744767488>;2020/6/22;23:40:51
🌐》général《;⚔ MαӾ ⚔#1010;<:712082327248961587:714970265385435257>;2020/6/23;7:5:58
💻rust;Wafelack#5334;<@!432286937412403200> Mais sur Linux c'est mieeeeeeeeeeeeeeeeeeeeeeeeeeux;2020/6/23;7:7:48
💻rust;Wafelack#5334;T'as pas à installer 25000 trucs;2020/6/23;7:7:58
🌐》général《;Wafelack#5334;Bienvenue <@!427885152744767488> 👋 ! Lis bien le règlement et le mode d'emploi et n'hésite surtout pas si tu as des questions 😉 !;2020/6/23;7:16:20
💻rust;Wafelack#5334;Je viens d'installer Vc++ 2013 😑;2020/6/23;7:19:44
🌐》général《;Kartodix#2540;Bienvenue <@427885152744767488> :);2020/6/23;7:23:55
🌐》général《;King Dot Com#6016;bienevue;2020/6/23;7:24:8
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Coucou;2020/6/23;8:6:48
🌠bienvenue;coin des dev#9367;oh non... Lexwalker#6052 est parti...;2020/6/23;10:42:30
🌐》général《;DarKlay_#4967;Merci;2020/6/23;12:13:45
🌐》général《;Unknown8#8888;c'est fou sur le discord il y a autant de join que de leave;2020/6/23;12:43:43
🐧linux;Kypdo#3661;<@723862906755743804>  du coup t'arrive a detecter ton ssd ?;2020/6/23;13:0:12
🌐》général《;King Dot Com#6016;c'est la vie;2020/6/23;13:47:42
🌐》général《;Kartodix#2540;Alors King c'est comment la vie d'administrateur ?;2020/6/23;13:48:5
🌐》général《;King Dot Com#6016;c'est comme celle d'avant, mais en jaune;2020/6/23;13:48:24
🌐》général《;Kartodix#2540;x);2020/6/23;13:48:36
🌐》général《;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Mdr;2020/6/23;13:50:19
⌨composants;Prutix_666#6476;<@353113202575278081> sinon tu prend un 3700x;2020/6/23;14:10:12
⌨composants;Prutix_666#6476;ouah;2020/6/23;14:10:50
⌨composants;Prutix_666#6476;je suis en retard j'avais pas vu la date mdr;2020/6/23;14:11:0
💻c;Ness#9999;attendez;2020/6/23;14:23:31
💻c;Ness#9999;y'a pas de fonction pour split en C++ ?;2020/6/23;14:23:38
📃règlement;coin des dev#9367;<@381775484247212042>;2020/6/23;14:37:26
🌐》général《;Kartodix#2540;Bienvenue <@!381775484247212042>, lis bien le règlement et n'hésite pas à nous poser des questions si tu en as 😉;2020/6/23;14:38:26
🌐》général《;Thraell#2199;Ok, merci bien. :);2020/6/23;14:38:46
🌐》général《;Kartodix#2540;pas de soucis 🙂;2020/6/23;14:38:51
🌐》général《;Mactul#0724;bienvenue !;2020/6/23;14:43:17
📃règlement;coin des dev#9367;<@539766610240733186>;2020/6/23;14:51:25
💻autres-langages;Mactul#0724;"ah oui, tiens, on a pas de salon perl...
perso, je n'ai pas de connaissance dans ce langage 😦";2020/6/23;14:52:37
⌨composants;Axel#5959;"Hehe j'ai déjà monté mon nouveau pc avec un r9
Mais je comprends pas, vous dites que les vieilles cartes sont mieux, ce qui est faux, elles sont juste plus rentables pour les procs de taille raisonnable 
Moi je dois prendre un r9 je vais pas prendre un 7 pour avoir autre carte mère ça n'a aucun sens

Sinon je suis content de mon achat, j'ai même réussi à pousser le proc à 100% ce qui est une bonne chose parce que mon achat n'est pas inutilement cher ^^";2020/6/23;14:52:38
💻lua;Mactul#0724;😂;2020/6/23;14:53:54
🌐》général《;Kartodix#2540;Bienvenue <@!539766610240733186> 🙂;2020/6/23;14:55:46
🌐》général《;Mactul#0724;bienvenue <@539766610240733186> !;2020/6/23;14:55:48
⌨composants;Unknown8#8888;non les B450 ne sont pas mieux que les x570 😄;2020/6/23;14:55:51
🌐》général《;Mactul#0724;eh, tu m'as devancé 😂;2020/6/23;14:55:59
🌐》général《;Kartodix#2540;haha;2020/6/23;14:56:5
🌐》général《;Frize#6381;Merci !;2020/6/23;14:56:15
🌐》général《;Frize#6381;Vous avez un moyen pour apprendre un language assez facilement ?;2020/6/23;14:56:32
🌐》général《;Mactul#0724;~~oui, mes cours~~;2020/6/23;14:56:47
🌐》général《;Kartodix#2540;algorithmie;2020/6/23;14:56:49
🌐》général《;Kartodix#2540;tu veux apprendre quel langage ?;2020/6/23;14:56:55
🌐》général《;Frize#6381;Plus le java;2020/6/23;14:57:3
🌐》général《;Frize#6381;Pr MC;2020/6/23;14:57:7
🌐》général《;Mactul#0724;"ah bah pas mes cours alors ;";2020/6/23;14:57:13
🌐》général《;Kartodix#2540;tu en connais d'autres ?;2020/6/23;14:57:13
🌐》général《;Mactul#0724;😂;2020/6/23;14:57:15
🌐》général《;Frize#6381;Tu as des cours <@575012772526686208> ?;2020/6/23;14:57:20
🌐》général《;Poucy113#0256;x);2020/6/23;14:57:21
🌐》général《;Kypdo#3661;si tu connais rien de rien a la prog le java tu va en chier un peu;2020/6/23;14:57:24
🌐》général《;Mactul#0724;non, pas en java;2020/6/23;14:57:27
🌐》général《;Unknown8#8888;faut bien commencer tte facon 🙂;2020/6/23;14:57:39
🌐》général《;Kypdo#3661;fin après je dis ca j'ai fait ca aussi et j'y arrive;2020/6/23;14:57:41
🌐》général《;Kartodix#2540;je te conseille de faire des exos d'algorithmie d'abord <@!539766610240733186>;2020/6/23;14:57:46
🌐》général《;Kypdo#3661;mais bon c'est vraiment pas conseillé normalement;2020/6/23;14:57:48
🌐》général《;Kartodix#2540;surtout si tu commences par Java;2020/6/23;14:57:55
🌐》général《;Kartodix#2540;oui disons que normalement c'est pas le langage qu'on apprend en premier;2020/6/23;14:58:12
🌐》général《;Frize#6381;En 3eme g fait mon oral sur l'algorithmique;2020/6/23;14:58:27
🌐》général《;Frize#6381;XD;2020/6/23;14:58:35
🌐》général《;Frize#6381;C le quel alors ?;2020/6/23;14:58:48
🌐》général《;Unknown8#8888;<@!539766610240733186> tu dev en quoi la ?;2020/6/23;14:58:50
🌐》général《;Frize#6381;Je voudrais pouvoir faire des plugin pour MC ...;2020/6/23;14:59:7
🌐》général《;Frize#6381;En plus de bot pour DS;2020/6/23;14:59:16
🌐》général《;Unknown8#8888;ah ton premier langage donc;2020/6/23;14:59:16
🌐》général《;Frize#6381;Oui;2020/6/23;14:59:22
🌐》général《;Mactul#0724;bot discord c'est plutot plus facile;2020/6/23;14:59:39
🌐》général《;Unknown8#8888;on peut les bot didi en java ?;2020/6/23;14:59:39
🌐》général《;Frize#6381;(car scratch c pas trop un language xD);2020/6/23;14:59:44
🌐》général《;Unknown8#8888;attention;2020/6/23;14:59:54
🌐》général《;Unknown8#8888;débat;2020/6/23;14:59:56
🌐》général《;Kypdo#3661;oui on peut;2020/6/23;15:0:0
🌐》général《;Frize#6381;Oui;2020/6/23;15:0:3
🌐》général《;Kypdo#3661;mais personne le fait;2020/6/23;15:0:5
🌐》général《;Mactul#0724;c'est un super outil pour apprendre, mais ce n'est pas vraiment un langage en effet;2020/6/23;15:0:5
🌐》général《;Frize#6381;On peut en java;2020/6/23;15:0:8
🌐》général《;Unknown8#8888;x) <@!327931929942949889>;2020/6/23;15:0:13
🌐》général《;Unknown8#8888;c'est bien ce que je me disais;2020/6/23;15:0:18
🌐》général《;Kypdo#3661;(même moi qui adore java je le fais ps);2020/6/23;15:0:24
🌐》général《;Unknown8#8888;la library est moins complete je suppose;2020/6/23;15:0:44
🌐》général《;Frize#6381;Oui c pratique pour comprendre le principe mais pour faire des chose concrète c pas ouf;2020/6/23;15:0:46
🌐》général《;Mactul#0724;tu peux faire des bots discord en java, mais c'est extrement dur pour le coup, parce qu'il n'y a pas de lib officielle;2020/6/23;15:0:48
🌐》général《;Kypdo#3661;surtout la doc j'imagine;2020/6/23;15:0:55
🌐》général《;Mactul#0724;oui...;2020/6/23;15:0:59
🌐》général《;Kypdo#3661;vu que personne le fait doit pas y avoir beaucoup d'aide sur les forums;2020/6/23;15:1:7
🌐》général《;Kypdo#3661;mais si t'es deter tu peux pondre un truc potable j'imagine;2020/6/23;15:1:17
🌐》général《;Mactul#0724;autant utiliser python ou js 😉;2020/6/23;15:1:35
🌐》général《;Frize#6381;Alors on peut dev un bot en quel language car la g fait un bot c pas  vraiment un language;2020/6/23;15:1:45
🌐》général《;Unknown8#8888;mais js tu peux pas faire des plugins MC aussi;2020/6/23;15:1:55
🌐》général《;Kypdo#3661;en plein de langages;2020/6/23;15:1:58
🌐》général《;Frize#6381;Oui mc est en java donc logiquement c en java;2020/6/23;15:2:12
🌐》général《;Mactul#0724;python et js principalement pour les bots discord;2020/6/23;15:2:13
🌐》général《;Frize#6381;Python c plus simple que le java ?;2020/6/23;15:2:27
🌐》général《;Kypdo#3661;oui;2020/6/23;15:2:31
🌐》général《;Mactul#0724;oui;2020/6/23;15:2:32
🌐》général《;Mactul#0724;beaucoup plus;2020/6/23;15:2:37
🌐》général《;Unknown8#8888;clairement;2020/6/23;15:2:37
🌐》général《;Kypdo#3661;si tu connais java js sera pas si compliqué à apprendre;2020/6/23;15:2:44
🌐》général《;Mactul#0724;et c'est surtout très adapté aux débutants;2020/6/23;15:2:52
🌐》général《;Frize#6381;Vous avez un moyen pour apprendre assez facilement ?;2020/6/23;15:2:57
🌐》général《;Unknown8#8888;c'est à dire ^^;2020/6/23;15:3:7
🌐》général《;Unknown8#8888;facilement;2020/6/23;15:3:10
🌐》général《;Frize#6381;Car g chercher ermt g trouvé ça : https://www.youtube.com/playlist?list=PLMS9Cy4Enq5JmIZtKE5OHJCI3jZfpASbR;2020/6/23;15:3:35
🌐》général《;Frize#6381;Mais je pence pas que ce soit vraiment bien ...;2020/6/23;15:3:46
🌐》général《;Unknown8#8888;tu veux apprendre quoi du coup;2020/6/23;15:3:49
🌐》général《;Unknown8#8888;le java ou le python;2020/6/23;15:3:54
🌐》général《;Mactul#0724;tu trouveras plein de cours sur internet, sinon, tu peux demander à un dev de te faire un cours (moi je le fais, je ne sais pas si il y en a d'autres en python);2020/6/23;15:3:56
🌐》général《;Kypdo#3661;si tu veux vraiment apprendre les vidéos c'est pas fou;2020/6/23;15:3:58
🌐》général《;Kypdo#3661;ca aide a réviser par contre je trouve;2020/6/23;15:4:2
🌐》général《;Mactul#0724;oui;2020/6/23;15:4:6
🌐》général《;Frize#6381;Il y en a sur openclassroom ?;2020/6/23;15:4:23
🌐》général《;Unknown8#8888;il y a tout sur OC;2020/6/23;15:4:33
🌐》général《;Mactul#0724;je n'aime pas trop le cours de python sur OC perso;2020/6/23;15:4:39
🌐》général《;Unknown8#8888;apres ca c'est vraiment subjectif <@!575012772526686208>;2020/6/23;15:4:59
🌐》général《;Mactul#0724;autant celui de php est très bon, mais celui de python, bof...;2020/6/23;15:5:1
🌐》général《;Kypdo#3661;sur MDN y'a aussi;2020/6/23;15:5:2
🌐》général《;Unknown8#8888;MDN ?;2020/6/23;15:5:44
🌐》général《;Unknown8#8888;ManDariNe;2020/6/23;15:5:49
🌐》général《;Mactul#0724;....;2020/6/23;15:6:7
🌐》général《;Kypdo#3661;presk;2020/6/23;15:6:10
🌐》général《;Unknown8#8888;nn srx ? x);2020/6/23;15:6:13
🌐》général《;Kypdo#3661;t'as jamais vu les cours de MDN ?;2020/6/23;15:6:26
🌐》général《;Mactul#0724;mozilla developpers et j'ai oublié le n;2020/6/23;15:6:39
🌐》général《;Unknown8#8888;ahh;2020/6/23;15:6:44
🌐》général《;Unknown8#8888;si;2020/6/23;15:6:45
🌐》général《;Unknown8#8888;c'est le feu ca;2020/6/23;15:6:47
🌐》général《;Kypdo#3661;https://developer.mozilla.org/fr-FR/docs/Web/JavaScript;2020/6/23;15:6:53
🌐》général《;Kypdo#3661;je viens de check y'a pas python apparement;2020/6/23;15:7:3
🌐》général《;Unknown8#8888;je suis tjrs dessus pour le js;2020/6/23;15:7:5
🌐》général《;Mactul#0724;Mozilla developpers Network !;2020/6/23;15:7:6
🌐》général《;Kypdo#3661;donc jai dit de la merde;2020/6/23;15:7:7
🌐》général《;Unknown8#8888;ces des génies ceux qui ont fait ca;2020/6/23;15:7:14
🌐》général《;Unknown8#8888;la doc est géniale;2020/6/23;15:7:19
🌐》général《;King Dot Com#6016;Mozilla les meilleurs;2020/6/23;15:16:14
💻web-javascript;Unknown8#8888;qqun sait si la fonction elementPosition est standardisée, ca ne fonctionne pas de mon coté;2020/6/23;15:52:22
📕dev-pub;nassim#9639;"Salut je m'appelle Nassim, je suis développeur mobile je développe des applications cross plateforme ( une seule application pour IOS et Android  )
Mes Tarifs: 
--[ 5 à 10 ] € pour les petits projets 
--[ 10 à 25 ] € pour les projets  plus conséquents
--[ 25 à 60 ] €  pour les grands projets je n'a pas de tarifs fixes cela dépendra bien sûr du projet proposé
Si vous avez besoin d'une application ou même pensez à une idée que vous aimeriez développer, venez en privé et on en discutera  plus en détails";2020/6/23;16:0:18
🌐》général《;Kartodix#2540;du coup <@!451495304152481805> tu connais d'autres langages ?;2020/6/23;16:5:32
🌐》général《;nassim#9639;"@Kartodix#2540
Un peu de python
Java
C#
Et bien sur dart";2020/6/23;16:8:57
🌐》général《;Kartodix#2540;d'accord super 🙂;2020/6/23;16:10:15
💻web-javascript;Mactul#0724;"ça ça ne marche pas ?
https://www.w3schools.com/jsref/prop_element_offsettop.asp";2020/6/23;16:10:29
🌐》général《;nassim#9639;Tu utilises quoi comme langage;2020/6/23;16:10:36
🌐》général《;Kartodix#2540;principalement python / hmtl / css / js / php / sql et un peu de c;2020/6/23;16:11:26
🌐》général《;nassim#9639;A quoi te sert le c;2020/6/23;16:12:6
💻web-javascript;Mactul#0724;tu as `element.offsetTop` et `element.offsetLeft`, ça devrait suffir;2020/6/23;16:13:32
🌐》général《;Kartodix#2540;Pour l'arduino et un peu d'embarqué;2020/6/23;16:14:21
🌐》général《;Poucy113#0256;attention Mactul est en train d'ecrire !!;2020/6/23;16:16:41
🌐》général《;Poucy113#0256;xD;2020/6/23;16:16:41
🌐》général《;Mactul#0724;"le C ça sert à tout 😛
bon, certes c'est un langage très dur, mais __extrêmement__ puissant et avec lequel on peut vraiment tout faire";2020/6/23;16:16:47
🌐》général《;Mactul#0724;un jour, il faudra que je fasse une lib pour faire des bots discord en C 😂;2020/6/23;16:17:39
🌐》général《;Poucy113#0256;:p;2020/6/23;16:17:44
🌐》général《;Poucy113#0256;lol;2020/6/23;16:17:48
⌨composants;Prutix_666#6476;non je croyais que tu avais un r5 mdr;2020/6/23;16:39:4
⌨composants;Prutix_666#6476;c pour ca;2020/6/23;16:39:9
⌨composants;Prutix_666#6476;parce que tu disais que tu n'avais pas assez de puissance;2020/6/23;16:39:36
🌐》général《;Mactul#0724;Axel à laissé un bot branché avec une boucle infinie, il spamme depuis 11h du matin sur un serv de test <:palming:710910927171616789>;2020/6/23;16:43:51
🌐》général《;Poucy113#0256;haha;2020/6/23;16:44:2
